iter	Logloss
206	0.02919065862
207	0.02908516991
208	0.02898557592
209	0.02886593313
210	0.0287566949
211	0.02866427938
212	0.02851428651
213	0.02840909946
214	0.02829240504
215	0.02825135895
216	0.02812353462
217	0.02801118623
218	0.02790296222
219	0.02772880747
220	0.02762243652
221	0.02755025661
222	0.02726853409
223	0.02723611134
224	0.02717120802
225	0.02707463655
226	0.02692445428
227	0.02669663959
228	0.02658753307
229	0.02645817475
230	0.02639294446
231	0.02621514604
232	0.0261277034
233	0.02593632591
234	0.02578143037
235	0.02566479773
236	0.02555604926
237	0.02550328463
238	0.02541602881
239	0.02534038368
240	0.02523140779
241	0.02504755886
242	0.02495652916
243	0.02483038808
244	0.02472085738
245	0.02465026153
246	0.02463610541
247	0.02450627555
248	0.02439647871
249	0.02428927805
250	0.02420821614
251	0.02411638379
252	0.02403057732
253	0.02399152661
254	0.02395259006
255	0.02382717631
256	0.0237362277
257	0.02367458644
258	0.02336652657
259	0.02326320381
260	0.02314148141
261	0.02303887039
262	0.02297790395
263	0.02289660992
264	0.02284122149
265	0.02264253055
266	0.02251121161
267	0.02244836129
268	0.02235449743
269	0.02227405019
270	0.02211435492
271	0.02207096723
272	0.02199328026
273	0.02196127849
274	0.02192327704
275	0.0219002236
276	0.02177188413
277	0.02171778539
278	0.02163222969
279	0.02156802471
280	0.02151275127
281	0.02144166817
282	0.02135938012
283	0.02129868472
284	0.02120462289
285	0.02112492952
286	0.02106783138
287	0.02098931503
288	0.02088008047
289	0.02082102716
290	0.02075903479
291	0.02068723743
292	0.02061105499
293	0.02056098872
294	0.02050220264
295	0.02046504274
296	0.02044899505
297	0.02039639527
298	0.02033252086
299	0.02027824089
300	0.02023508729
301	0.02020663558
302	0.02014166755
303	0.0200658182
304	0.01995394155
305	0.01990266567
306	0.01985301956
307	0.01977431783
308	0.01973433099
309	0.01972370227
310	0.01968236595
311	0.01962573771
312	0.01955082686
313	0.01949780405
314	0.01944361666
315	0.01941106996
316	0.01930669739
317	0.0192358422
318	0.01916914943
319	0.01909563072
320	0.01898777177
321	0.01896250015
322	0.01895884308
323	0.01885969613
324	0.01878766732
325	0.01869014252
326	0.01864260922
327	0.01862259934
328	0.01855750791
329	0.01851523547
330	0.01851523322
331	0.01850535632
332	0.01846776816
333	0.01837020112
334	0.01832028771
335	0.01826621837
336	0.01819813876
337	0.01815372507
338	0.01812568516
339	0.0180939979
340	0.01806749034
341	0.01804200054
342	0.01802600081
343	0.01801046058
344	0.01798735006
345	0.01793800494
346	0.01788339773
347	0.01780705602
348	0.01779519714
349	0.01775678403
350	0.01771065151
351	0.0176564644
352	0.0176333694
353	0.01758928696
354	0.01755308455
355	0.01751418542
356	0.01748322372
357	0.01741611269
358	0.01738206628
359	0.01731988587
360	0.01729313653
361	0.01723238234
362	0.01713775435
363	0.01701257933
364	0.01695288216
365	0.0169214254
366	0.01689913181
367	0.01684083583
368	0.01667355613
369	0.01657410392
370	0.01650061351
371	0.01642791288
372	0.01640290598
373	0.0163223192
374	0.0163198246
375	0.01629568415
376	0.01619781341
377	0.01616765688
378	0.01616531338
379	0.0161287525
380	0.01609910438
381	0.01605114302
382	0.0160355885
383	0.01598795812
384	0.01594687243
385	0.01592966806
386	0.01584660634
387	0.01580615009
388	0.01575770679
389	0.01569843456
390	0.01555415223
391	0.01553026608
392	0.01552325374
393	0.0154505489
394	0.01540914373
395	0.01536653467
396	0.01533980797
397	0.01530159794
398	0.01525151024
399	0.01519378927
400	0.0151807237
401	0.0151625151
402	0.01514709406
403	0.0150342204
404	0.01494559406
405	0.0148655357
406	0.01485193254
407	0.01484159097
408	0.01483805174
409	0.01478341398
410	0.01475485607
411	0.01467897576
412	0.01462126717
413	0.01457290218
414	0.01456804353
415	0.01455029089
416	0.01450849073
417	0.0144839876
418	0.01444607323
419	0.01440804245
420	0.01436581389
421	0.0143505019
422	0.01434676959
423	0.01429262786
424	0.01427685162
425	0.01425476227
426	0.01423088476
427	0.01422057463
428	0.01419654323
429	0.01418783485
430	0.01416593041
431	0.01413627072
432	0.01410386756
433	0.01408214667
434	0.01405277292
435	0.01402887058
436	0.01398721811
437	0.01396945663
438	0.01391349667
439	0.01385729274
440	0.01385729329
441	0.01381908944
442	0.01380112018
443	0.01378068565
444	0.01372796293
445	0.01368765498
446	0.01367658602
447	0.01366741475
448	0.01363758613
449	0.01362435599
450	0.01355480192
451	0.01351969707
452	0.01350655741
453	0.01348003849
454	0.01345626678
455	0.01342830367
456	0.01341396461
457	0.0134099484
458	0.01340284367
459	0.0133744459
460	0.01333163778
461	0.01325217054
462	0.01323242401
463	0.01320313846
464	0.01315607755
465	0.01311827896
466	0.01308935344
467	0.01306408539
468	0.01305514941
469	0.01304675043
470	0.01303777441
471	0.01302748108
472	0.01302114348
473	0.01301417934
474	0.0130017414
475	0.0129870218
476	0.01296573128
477	0.0129208479
478	0.0129007025
479	0.01287622431
480	0.01280828236
481	0.01278367847
482	0.01276660163
483	0.01275215939
484	0.01273970554
485	0.01272311424
486	0.01266349064
487	0.01263508254
488	0.0125442339
489	0.01253446843
490	0.0125281657
491	0.01249389401
492	0.0124642882
493	0.01243862621
494	0.01240482587
495	0.01239394546
496	0.01234804004
497	0.01231701154
498	0.01229037873
499	0.01225156304
500	0.01223764669
501	0.01216768405
502	0.01212634097
503	0.01209561045
504	0.01208825332
505	0.01206875933
506	0.01204519011
507	0.01197365082
508	0.01191373014
509	0.01187946562
510	0.01176906265
511	0.01174069267
512	0.01172311246
513	0.01172309358
514	0.01171555099
515	0.01169051813
516	0.01165431259
517	0.01160470863
518	0.0115912993
519	0.01156969651
520	0.01155299126
521	0.01155169195
522	0.01151323298
523	0.01149439046
524	0.01146951564
525	0.01145827143
526	0.01144958621
527	0.01139086629
528	0.01137768707
529	0.01134476493
530	0.01131287817
531	0.01119803369
532	0.01118343923
533	0.01117347855
534	0.0111305065
535	0.01109550557
536	0.01106411272
537	0.01103404109
538	0.01102179283
539	0.01098748127
540	0.01097134786
541	0.01092433841
542	0.01091388606
543	0.01084919193
544	0.01083897677
545	0.0108176737
546	0.01081765268
547	0.01080820172
548	0.01078927202
549	0.01077819228
550	0.01077372981
551	0.01074649281
552	0.01071377058
553	0.01069635184
554	0.01068835235
555	0.01067955498
556	0.01067217282
557	0.01065721861
558	0.01063579182
559	0.01060440357
560	0.01056999989
561	0.01056131019
562	0.01055411861
563	0.01053774512
564	0.01051160081
565	0.01049821049
566	0.01045925833
567	0.01042930647
568	0.01040867875
569	0.01038640633
570	0.01035647696
571	0.01035645954
572	0.01031906633
573	0.0103074128
574	0.0102948802
575	0.01028728883
576	0.01024118122
577	0.01022972338
578	0.0102158965
579	0.01018728678
580	0.01017201459
581	0.01014548036
582	0.01012344224
583	0.01012284529
584	0.01011998787
585	0.01009524261
586	0.01006502244
587	0.01002761511
588	0.01000320246
589	0.009978782911
590	0.009941170773
591	0.009916617809
592	0.009910081657
593	0.009891895242
594	0.009881525037
595	0.009803968211
596	0.009790704566
597	0.009790678408
598	0.009774052649
599	0.009757129659
600	0.009746643357
601	0.009725228137
602	0.009706160603
603	0.009681958992
604	0.009675168161
605	0.009657364426
606	0.009643271096
607	0.009624529742
608	0.009577389161
609	0.009552450863
610	0.0094894108
611	0.009448686124
612	0.009425017136
613	0.009418284371
614	0.009400513734
615	0.009386233927
616	0.009362597424
617	0.009337651575
618	0.009308773469
619	0.009296306038
620	0.009286205512
621	0.009279118844
622	0.009279066221
623	0.009279045335
624	0.009274964497
625	0.009274955176
626	0.009260510289
627	0.00926050665
628	0.009260494982
629	0.009258630494
630	0.009258621207
631	0.00925162873
632	0.00925162873
633	0.009222163064
634	0.009199547451
635	0.009172564754
636	0.009140435019
637	0.00912858998
638	0.009110231273
639	0.009094263079
640	0.00908419242
641	0.009039202062
642	0.009019959175
643	0.009000654584
644	0.008982706553
645	0.008982667128
646	0.008980920063
647	0.008980894619
648	0.008966375374
649	0.008951759284
650	0.008923431762
651	0.008923429381
652	0.008920563324
653	0.008920563324
654	0.008909751828
655	0.008900895168
656	0.008895055087
657	0.008881588332
658	0.008861538789
659	0.008835671342
660	0.008810227872
661	0.008810204945
662	0.008807029444
663	0.008793781991
664	0.008775147584
665	0.00875527523
666	0.008743990299
667	0.008719698783
668	0.008691028957
669	0.008673914592
670	0.008668446646
671	0.00864713208
672	0.008637430053
673	0.008637397329
674	0.008637389301
675	0.008609039873
676	0.008601452114
677	0.008595969677
678	0.008575693757
679	0.008566315801
680	0.008558277601
681	0.008543546027
682	0.008521024129
683	0.008518694369
684	0.008518689981
685	0.008518663618
686	0.008515487436
687	0.008515483763
688	0.008512349285
689	0.008512339658
690	0.008512333773
691	0.008512309316
692	0.008512309316
693	0.008512303839
694	0.008512277919
695	0.00851227183
696	0.008496328264
697	0.008465595296
698	0.008454951772
699	0.008416673225
700	0.008413613072
701	0.008385671701
702	0.008343961035
703	0.008334579711
704	0.008311981106
705	0.008311977365
706	0.008298499146
707	0.0082985018
708	0.008298496493
709	0.008290200758
710	0.008290200758
711	0.008290202425
712	0.008287677004
713	0.008287648635
714	0.008287643907
715	0.008287593155
716	0.008274833934
717	0.008265939244
718	0.008236860681
719	0.008236860681
720	0.008236856293
721	0.008236856089
722	0.008236847551
723	0.008236844966
724	0.008215770553
725	0.008215753477
726	0.008215729019
727	0.008215722692
728	0.008200542548
729	0.008195827786
730	0.008185326585
731	0.008185319
732	0.008185321551
733	0.008185314714
734	0.008185302978
735	0.008173898039
736	0.008173891304
737	0.00816392538
738	0.008163872383
739	0.008161472516
740	0.008161472516
741	0.008159417163
742	0.008159406108
743	0.008147869697
744	0.008147865172
745	0.008147754994
746	0.008147756321
747	0.008147750436
748	0.008147750436
749	0.008147545081
750	0.008147545081
751	0.008143425804
752	0.008143424784
753	0.008111794914
754	0.008107646417
755	0.008061261435
756	0.008034256627
757	0.0080342453
758	0.008034244416
759	0.008026115461
760	0.008023805022
761	0.008023687667
762	0.008023680898
763	0.008023675319
764	0.008023657052
765	0.008023657052
766	0.008023633547
767	0.0080158238
768	0.008015755019
769	0.008007328118
770	0.007992078717
771	0.007992017625
772	0.007981701403
773	0.007957090953
774	0.007949414854
775	0.007949404887
776	0.007949399921
777	0.007949368048
778	0.007949366619
779	0.007949366449
780	0.007949245726
781	0.007949239127
782	0.007949231848
783	0.007949230011
784	0.007947735991
785	0.007947729732
786	0.007947725514
787	0.007947682892
788	0.007947653672
789	0.007947640746
790	0.007947633195
791	0.007947632276
792	0.007947629759
793	0.007940886347
794	0.007940855664
795	0.007940850358
796	0.007940845936
797	0.007940768889
798	0.007940751847
799	0.007940732356
800	0.007939148772
801	0.007939141697
802	0.007939140541
803	0.007939061521
804	0.00793829167
805	0.007912067871
806	0.007912050829
807	0.007912048244
808	0.007912048244
809	0.007912008717
810	0.007912004635
811	0.007911884899
812	0.007911870408
813	0.007911858536
814	0.007909886523
815	0.007892169835
816	0.007892152249
817	0.007886602358
818	0.007872271426
819	0.007849431817
820	0.007833801538
821	0.007833801538
822	0.007833705069
823	0.007833697585
824	0.007833040327
825	0.007833033728
826	0.00781078542
827	0.007793656054
828	0.007780610316
829	0.007765009972
830	0.007764983099
831	0.007740991026
832	0.007730629359
833	0.007707570755
834	0.007707570007
835	0.007687658127
836	0.007672325659
837	0.007654759084
838	0.007641238414
839	0.007635157124
840	0.007619436499
841	0.007608372095
842	0.007608308791
843	0.007608308791
844	0.007590374332
845	0.007585642596
846	0.007585639875
847	0.007567976728
848	0.007567969279
849	0.007554923269
850	0.007554917588
851	0.007554916397
852	0.007545977589
853	0.007531778196
854	0.007531772447
855	0.007521539259
856	0.007521540518
857	0.00751922535
858	0.007507974572
859	0.007484618531
860	0.007484601251
861	0.007427859602
862	0.007416537492
863	0.007405655244
864	0.007395864809
865	0.007370540565
866	0.007361894226
867	0.007351659847
868	0.00733056295
869	0.007319352718
870	0.007310674064
871	0.007300675111
872	0.007287073891
873	0.007258591017
874	0.007243211369
875	0.007222801528
876	0.007222778805
877	0.007219666607
878	0.00721802506
879	0.007207318709
880	0.00719833374
881	0.007198321562
882	0.007198303534
883	0.007196422208
884	0.007176209489
885	0.007158884327
886	0.0071494414
887	0.007149429494
888	0.007146914823
889	0.007142894873
890	0.007142885246
891	0.007142878239
892	0.007128734734
893	0.007115345944
894	0.00711532948
895	0.007108751012
896	0.007108755264
897	0.007108720806
898	0.007108720296
899	0.007099309752
900	0.007088242456
901	0.007088226469
902	0.007081928395
903	0.007065953738
904	0.007065947172
905	0.007065947172
906	0.007065937852
907	0.007065925742
908	0.007065920334
909	0.007065914245
910	0.007065910163
911	0.00706589438
912	0.007053865109
913	0.007047043903
914	0.007047044209
915	0.007047044209
916	0.00704702533
917	0.00704702533
918	0.00704702533
919	0.007031478969
920	0.007012589782
921	0.007012589169
922	0.006992545205
923	0.006975633847
924	0.006960611742
925	0.006932496991
926	0.006923444534
927	0.006910659699
928	0.006910663781
929	0.006891845857
930	0.006891846062
931	0.006891828662
932	0.006891823594
933	0.006891794935
934	0.006891794289
935	0.006884579754
936	0.006884571012
937	0.006884564481
938	0.00688455363
939	0.006884539718
940	0.006884536469
941	0.006884533442
942	0.006871973249
943	0.006871987263
944	0.006869147126
945	0.006869142296
946	0.006869127074
947	0.006869130475
948	0.006869120305
949	0.00686910248
950	0.006869091221
951	0.006869034992
952	0.006857378759
953	0.006834939843
954	0.006834931951
955	0.006834898513
956	0.006834898513
957	0.006803427754
958	0.006803400524
959	0.006784108162
960	0.006767797001
961	0.006767779312
962	0.006756485827
963	0.006754929116
964	0.006754920237
965	0.006754856474
966	0.006753140721
967	0.006746029051
968	0.006746029051
969	0.006746029051
970	0.006746017043
971	0.006746000205
972	0.006746000205
973	0.006745986208
974	0.006745978605
975	0.006726605624
976	0.006726597291
977	0.006726597291
978	0.006726597291
979	0.006726589484
980	0.006726589484
981	0.006718431395
982	0.006718421785
983	0.00671840408
984	0.006718406512
985	0.006718408128
986	0.006718363278
987	0.006712193648
988	0.00670481036
989	0.006704794372
990	0.006704762431
991	0.006704761207
992	0.00670476056
993	0.006691429428
994	0.006691427812
995	0.006680656405
996	0.006669064037
997	0.006667455298
998	0.006658024804
999	0.006658021828
